customerID,actual_churn_label,predicted_probability,risk_score_0_100,risk_band,predicted_label_threshold_0_50,selected_model_name,dataset_partition,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,tenure_group,monthly_charge_band,total_charge_band,service_count,support_services_count,streaming_services_count,has_fiber_optic,is_month_to_month,uses_electronic_check,is_senior_citizen_flag,top_risk_driver_1,top_risk_driver_2,risk_driver_summary_short
1156-ZFYDO,No,0.5817,58,Moderate,1,Random Forest,test,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.75,19.75,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3295-YVUSR,No,0.8201,82,Critical,1,Random Forest,train,Male,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,72.6,154.3,0-12 months,High,Low Lifetime Value,3,0,0,Yes,Yes,No,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8016-NCFVO,No,0.4043,40,Moderate,0,Random Forest,test,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,116.5,6382.55,49+ months,Very High,Very High Lifetime Value,9,4,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4119-ZYPZY,No,0.2702,27,Low,0,Random Forest,train,Male,1,No,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,106.8,7623.2,49+ months,Very High,Very High Lifetime Value,7,2,2,Yes,No,Yes,Yes,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
5549-ZGHFB,No,0.0217,2,Low,0,Random Forest,train,Male,0,Yes,Yes,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,24.95,1261.45,49+ months,Low,Moderate Lifetime Value,2,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
7577-SWIFR,No,0.9472,95,Critical,1,Random Forest,train,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.25,89.25,0-12 months,High,Low Lifetime Value,4,0,2,Yes,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0303-WMMRN,No,0.293,29,Low,0,Random Forest,train,Male,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.25,86.05,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
6408-OTUBZ,No,0.2141,21,Low,0,Random Forest,train,Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),104.55,6779.05,49+ months,Very High,Very High Lifetime Value,8,4,1,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
5204-HMGYF,No,0.2386,24,Low,0,Random Forest,train,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,87.2,4345.0,49+ months,High,Very High Lifetime Value,8,4,2,No,No,No,No,Paperless billing,No secondary cue,Associated with paperless billing.
1078-TDCRN,No,0.7775,78,High,1,Random Forest,train,Female,1,Yes,No,3,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.75,82.85,0-12 months,Low,Low Lifetime Value,2,1,0,No,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3727-OVPRY,No,0.0553,6,Low,0,Random Forest,train,Male,0,Yes,Yes,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),25.7,1714.55,49+ months,Low,High Lifetime Value,2,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
3797-FKOGQ,No,0.82,82,Critical,1,Random Forest,train,Male,0,No,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.2,893.2,0-12 months,High,Moderate Lifetime Value,4,0,1,Yes,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7622-NXQZR,No,0.457,46,Moderate,0,Random Forest,train,Male,0,No,No,28,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),30.1,810.85,25-48 months,Low,Moderate Lifetime Value,2,1,0,No,Yes,No,No,Month-to-month contract,No online security,Associated with month-to-month contract.
6196-HBOBZ,No,0.1754,18,Low,0,Random Forest,train,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,99.35,6347.55,49+ months,High,Very High Lifetime Value,7,3,1,Yes,No,Yes,No,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
3970-XGJDU,No,0.0377,4,Low,0,Random Forest,train,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.2,1123.65,49+ months,Low,Moderate Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
7017-VFULY,No,0.3148,31,Moderate,0,Random Forest,train,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),20.1,43.15,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
5562-YJQGT,No,0.3294,33,Moderate,0,Random Forest,test,Female,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,35.1,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8807-OPMBM,No,0.0302,3,Low,0,Random Forest,train,Female,0,Yes,Yes,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.65,1388.0,49+ months,Low,Moderate Lifetime Value,2,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
5439-WIKXB,No,0.6833,68,High,1,Random Forest,train,Male,1,Yes,No,41,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.55,3851.45,25-48 months,High,Very High Lifetime Value,5,1,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
9874-QLCLH,Yes,0.7958,80,Critical,1,Random Forest,train,Female,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.2,1743.5,13-24 months,Very High,High Lifetime Value,7,2,2,Yes,Yes,Yes,No,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
8294-UIMBA,No,0.4049,40,Moderate,0,Random Forest,train,Female,0,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),94.4,2638.1,25-48 months,High,High Lifetime Value,5,1,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
8109-YUOHE,No,0.1158,12,Low,0,Random Forest,train,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,No,Mailed check,56.1,946.95,13-24 months,Moderate,Moderate Lifetime Value,4,2,0,No,No,No,No,No tech support,No dependents,No single dominant cue; review full customer profile.
5840-NVDCG,No,0.0416,4,Low,0,Random Forest,train,Female,0,Yes,Yes,16,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),68.25,1114.85,13-24 months,Moderate,Moderate Lifetime Value,6,3,1,No,No,No,No,No prominent cue,No secondary cue,No single dominant cue; review full customer profile.
8092-NLTGF,No,0.0142,1,Low,0,Random Forest,test,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.75,1777.6,49+ months,Low,High Lifetime Value,2,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
5928-QLDHB,No,0.8288,83,Critical,1,Random Forest,test,Male,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.25,684.85,0-12 months,High,Moderate Lifetime Value,3,0,0,Yes,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9840-EFJQB,No,0.9216,92,Critical,1,Random Forest,train,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,74.35,74.35,0-12 months,High,Low Lifetime Value,3,1,0,Yes,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0696-UKTOX,No,0.2544,25,Low,0,Random Forest,train,Male,0,No,Yes,23,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,54.15,1312.45,13-24 months,Moderate,Moderate Lifetime Value,4,2,0,No,Yes,Yes,No,Month-to-month contract,Electronic check payment,Associated with month-to-month contract and electronic check payment.
4801-KFYKL,No,0.2769,28,Low,0,Random Forest,train,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.45,159.2,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3472-OAOOR,No,0.4039,40,Moderate,0,Random Forest,train,Male,0,Yes,Yes,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,34.95,610.2,13-24 months,Low,Moderate Lifetime Value,3,2,0,No,Yes,No,No,Month-to-month contract,No tech support,Associated with month-to-month contract.
6135-OZQVA,No,0.5038,50,Moderate,1,Random Forest,train,Female,0,No,No,7,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,53.65,404.35,0-12 months,Moderate,Low Lifetime Value,4,1,0,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
8062-YBDOE,Yes,0.9476,95,Critical,1,Random Forest,train,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.65,69.65,0-12 months,Moderate,Low Lifetime Value,2,0,0,Yes,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2252-JHJGE,No,0.4785,48,Moderate,0,Random Forest,train,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Electronic check,104.0,6363.45,49+ months,Very High,Very High Lifetime Value,7,2,2,Yes,No,Yes,No,Fiber optic service,Electronic check payment,Associated with fiber optic service and electronic check payment.
4188-PCPIG,No,0.0462,5,Low,0,Random Forest,train,Female,0,Yes,No,57,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),70.35,4124.65,49+ months,High,Very High Lifetime Value,6,3,1,No,No,No,No,Paperless billing,No dependents,Associated with paperless billing.
6000-APYLU,Yes,0.8321,83,Critical,1,Random Forest,test,Male,0,No,No,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.8,713.1,0-12 months,High,Moderate Lifetime Value,3,0,1,Yes,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7105-BENQF,No,0.191,19,Low,0,Random Forest,train,Male,0,No,Yes,15,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.85,950.75,13-24 months,Moderate,Moderate Lifetime Value,5,2,1,No,No,No,No,No tech support,No secondary cue,No single dominant cue; review full customer profile.
7721-DVEKZ,No,0.595,60,High,1,Random Forest,train,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,0-12 months,Low,Low Lifetime Value,1,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3566-VVORZ,No,0.4205,42,Moderate,0,Random Forest,train,Female,0,Yes,No,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),45.9,505.95,0-12 months,Moderate,Moderate Lifetime Value,2,0,0,No,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
9507-HSMMZ,No,0.0226,2,Low,0,Random Forest,train,Male,0,No,No,54,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,1149.65,49+ months,Low,Moderate Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
2480-SQIOB,No,0.7138,71,High,1,Random Forest,train,Male,0,Yes,Yes,4,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.8,169.65,0-12 months,Moderate,Low Lifetime Value,2,0,0,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0947-IDHRQ,Yes,0.8273,83,Critical,1,Random Forest,train,Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.3,526.7,0-12 months,High,Moderate Lifetime Value,3,0,1,Yes,Yes,No,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
7813-TKCVO,No,0.0447,4,Low,0,Random Forest,train,Female,0,Yes,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,393.15,13-24 months,Low,Low Lifetime Value,1,0,0,No,No,No,No,No online security,No tech support,No single dominant cue; review full customer profile.
0128-MKWSG,No,0.4068,41,Moderate,0,Random Forest,test,Female,0,No,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147.0,25-48 months,Moderate,Moderate Lifetime Value,4,2,1,No,Yes,No,No,Month-to-month contract,No secondary cue,Associated with month-to-month contract.
3672-YITQD,Yes,0.7357,74,High,1,Random Forest,test,Male,1,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.1,3021.6,25-48 months,High,Very High Lifetime Value,4,0,1,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
4350-ZTLPI,No,0.4791,48,Moderate,0,Random Forest,train,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.95,5718.2,49+ months,Very High,Very High Lifetime Value,8,3,2,Yes,No,No,No,Fiber optic service,Higher monthly charges,Associated with fiber optic service and higher monthly charges.
9048-JVYVF,Yes,0.5839,58,Moderate,1,Random Forest,test,Male,0,No,No,3,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,191.35,0-12 months,Moderate,Low Lifetime Value,5,1,2,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
0361-HJRDX,No,0.022,2,Low,0,Random Forest,train,Female,0,No,No,68,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),64.35,4539.6,49+ months,Moderate,Very High Lifetime Value,7,4,2,No,No,No,No,No dependents,No secondary cue,No single dominant cue; review full customer profile.
5727-MYATE,No,0.0259,3,Low,0,Random Forest,train,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),90.8,6397.6,49+ months,High,Very High Lifetime Value,9,4,2,No,No,No,No,Higher monthly charges,Paperless billing,Associated with higher monthly charges and paperless billing.
3823-KYNQY,No,0.0685,7,Low,0,Random Forest,train,Male,0,No,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.95,280.4,0-12 months,Low,Low Lifetime Value,2,0,0,No,No,No,No,Short tenure,No online security,Associated with short tenure.
8988-ECPJR,Yes,0.6465,65,High,1,Random Forest,test,Female,1,Yes,Yes,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,79.6,2718.3,25-48 months,High,High Lifetime Value,4,1,0,Yes,Yes,No,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
7570-WELNY,No,0.0584,6,Low,0,Random Forest,train,Female,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.7,5711.05,49+ months,High,Very High Lifetime Value,5,2,0,Yes,No,No,No,Fiber optic service,No tech support,Associated with fiber optic service.
3021-VLNRJ,No,0.1313,13,Low,0,Random Forest,test,Female,0,No,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),70.8,3478.15,49+ months,High,Very High Lifetime Value,6,3,1,No,No,No,No,Paperless billing,No secondary cue,Associated with paperless billing.
3776-EKTKM,Yes,0.8423,84,Critical,1,Random Forest,train,Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,36.45,36.45,0-12 months,Moderate,Low Lifetime Value,2,0,1,No,Yes,Yes,Yes,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
2080-CAZNM,No,0.7525,75,High,1,Random Forest,train,Female,1,No,No,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.4,4133.95,25-48 months,Very High,Very High Lifetime Value,7,2,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
1028-FFNJK,No,0.7269,73,High,1,Random Forest,train,Male,1,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.5,2917.65,25-48 months,Very High,High Lifetime Value,6,1,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
6907-FLBER,No,0.7561,76,High,1,Random Forest,train,Male,0,No,No,1,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.3,54.3,0-12 months,Moderate,Low Lifetime Value,4,1,0,No,Yes,Yes,No,Month-to-month contract,Short tenure,Associated with month-to-month contract and short tenure.
3001-UNBTL,No,0.7696,77,High,1,Random Forest,train,Male,1,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,2964.8,25-48 months,Very High,High Lifetime Value,6,1,2,Yes,Yes,Yes,Yes,Month-to-month contract,Fiber optic service,Associated with month-to-month contract and fiber optic service.
